"address","categories/0","categories/1","categories/2","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Manish Suthar","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"6 days ago","2024-12-02T14:04:14.569Z",,"2024-12-02T14:24:06.000Z","Thank you very much for your review sir","ChZDSUhNMG9nS0VJQ0FnSURQbnBDbk1nEAE","https://lh5.googleusercontent.com/p/AF1QipOYxI5PK3DigPk3Oc3AUwLjEsHa-RtjwZChtd9r=w1920-h1080-k-no-p",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURQbnBDbk1nEAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgIDPnpCnMg%7CCgwI3vy2ugYQ0PHHjwI%7C?hl=en","116780043911994614612","1","https://lh3.googleusercontent.com/a-/ALV-UjVBzgYZCuMXk0zuPSiH07HPoDXCIwHV695wJwLEO-vNsPB1A_Gp=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/116780043911994614612?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Excellent quality mustard oil using from last 3 years. Nice Tin container. I like as they are not using plastic in 5 ltr can.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Tejasvi kotak","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"a week ago","2024-11-30T06:23:01.343Z",,"2024-11-30T06:27:23.000Z","Thank you very much for your review.
","ChdDSUhNMG9nS0VJQ0FnSURQX05yV21nRRAB",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQX05yV21nRRAB!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgIDP_NrWmgE%7CCgwIxd6qugYQwPXMowE%7C?hl=en","107371466778587153768","1","https://lh3.googleusercontent.com/a/ACg8ocIAKkXu63_f4xUA3WvZ_FIa9RLbSLbI0W_8yHi4U96FdHGssA=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/107371466778587153768?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","They are providing great products with great service.
Their products are of very good quality.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Dharmesh parmar","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"a week ago","2024-11-27T03:15:29.808Z",,"2024-11-27T03:50:58.000Z","Thank you sir for your review ","ChZDSUhNMG9nS0VJQ0FnSUNQbmFqQ053EAE",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQbmFqQ053EAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICPnajCNw%7CCgwI0Z2augYQ8LiygQM%7C?hl=en","110526240792559807921","1","https://lh3.googleusercontent.com/a/ACg8ocK5LNBB-qBBXAo1gtBT2cckVcu311N5F3ywhNcfPYvAYMFxtA=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/110526240792559807921?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Best taste and purity. I am using since 3 years.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","true","0","22.2947399","73.1248396","Mita Savla","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"2 weeks ago","2024-11-24T19:20:16.556Z",,"2024-11-24T22:11:56.000Z","Thank you very much for your review. Your review is encouraging us to do better and better!","ChZDSUhNMG9nS0VJQ0FnSUNQM3ZLRURnEAE",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQM3ZLRURnEAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICP3vKEDg%7CCgwI8PiNugYQqO3DiQI%7C?hl=en","115895025117032388720","152","https://lh3.googleusercontent.com/a-/ALV-UjVfQLu3h8lU3uwOs_e5itIodzswTmNtWTtqnv6mIgoTopqXLxMPfQ=s120-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/115895025117032388720?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Good quality oils which are cold pressed and healthy to consume.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","dr asif khan","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"3 weeks ago","2024-11-13T05:13:37.033Z",,"2024-11-13T08:08:30.000Z","Thank you Sir for you kind review.
Your review will encourage others to switch to cold pressed oils.

Being a doctor you are takung time for review from your busy schedule is big things for us.","ChZDSUhNMG9nS0VJQ0FnSUQzM0o3YkJnEAE","https://lh5.googleusercontent.com/p/AF1QipO6VfRWumSzuZW2kPylfjkoB9XTUwneo6tTi1IT=w1920-h1080-k-no-p",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzM0o3YkJnEAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgID33J7bBg%7CCgsIgevQuQYQuOOKEA%7C?hl=en","109539939050657032661","3","https://lh3.googleusercontent.com/a-/ALV-UjUrLryQ4ZOH47RHwbzHIbLbtVLC8dILVzLKQYk4rXXDuuDNR8br=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/109539939050657032661?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","As a doctor i always look for cold press oil , for cooking amd salad dressing. I came across Orgotel and meet the owner , he explain me the process of extraction of the oil and I was impressed with the procedure. This is the second bottle i am buying from them . Highely recommended Orgotel product.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Mahesh Kotadiya","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"a month ago","2024-10-26T10:18:01.442Z",,"2024-10-26T10:53:14.000Z","Thank you very much sir for your review ","ChZDSUhNMG9nS0VJQ0FnSURYMnBPRFJ3EAE",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURYMnBPRFJ3EAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgIDX2pODRw%7CCgwI2YPzuAYQoLCc0wE%7C?hl=en","113971173719204976555","2","https://lh3.googleusercontent.com/a/ACg8ocLjHnieK47vBJcNoBfWayv0NY_lI_EHAFbeGIh41uZY7fHLIg=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/113971173719204976555?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","It’s amazing to have using of natural oil from ORGOTEL, which means lot to have healthy and organic product in current market
Recommended to all health conscious customer 👍👍👍👍",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","true","0","22.2947399","73.1248396","jagannath prasad Raju","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"2 months ago","2024-09-10T04:23:54.586Z",,"2024-09-10T05:59:22.000Z","Thank you very much for your review ","ChdDSUhNMG9nS0VJQ0FnSUNIOS1LdmdBRRAB",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIOS1LdmdBRRAB!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICH9-KvgAE%7CCgwI2pP_tgYQ0IjSlwI%7C?hl=en","113570888558773458843","21","https://lh3.googleusercontent.com/a-/ALV-UjXHIWAyKJX1E15A8Ve0SjGmE_pL9TwdsG2bqQ_BJAHrYixmFlg8=s120-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/113570888558773458843?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Good & useful products they make....",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Vineet Parmar","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"3 months ago","2024-08-21T04:14:38.601Z",,,,"ChZDSUhNMG9nS0VJQ0FnSUQ3dUlLcE53EAE","https://lh5.googleusercontent.com/p/AF1QipNAiUGG1-zo_EzT4q2RAhfcU0KV4CprssXx0_kD=w1920-h1080-k-no-p",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3dUlLcE53EAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgID7uIKpNw%7CCgwIrtOVtgYQ-JjPngI%7C?hl=en","112004720900744264665","0","https://lh3.googleusercontent.com/a-/ALV-UjUAtU7MNox2_4kywr_npuDGBsN8g2U2AWfJ7ynQzle_PKfboFUT=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/112004720900744264665?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false",,,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Praveen Mishra","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"4 months ago","2024-08-07T14:23:44.027Z",,"2024-08-07T14:44:37.000Z","Dear Sir,
Thanks for your review.
We are proud to have customer like you. Your words encourage others to switch to healthy habits.","ChZDSUhNMG9nS0VJQ0FnSURicGZYZlJ3EAE","https://lh5.googleusercontent.com/p/AF1QipP1CKny5RZwMJ8XK41RGz2ITfJ-rrK4Oi2lPwPv=w1920-h1080-k-no-p",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURicGZYZlJ3EAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgIDbpfXfRw%7CCgsI8IbOtQYQwN2iDQ%7C?hl=en","117050794137134176830","2","https://lh3.googleusercontent.com/a-/ALV-UjXqhu3Tcy0zTXZDqucvcKhXRCbLrz6OytjCtY--kawM3MPiEgE=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/117050794137134176830?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Very good, healthy and not compromise with quality and test.

Must recommended",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Karishma Divyesh","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"4 months ago","2024-08-01T05:23:20.235Z",,"2024-08-01T07:53:25.000Z","Thank you very much for your review.","ChdDSUhNMG9nS0VJQ0FnSURiMElxSjdnRRAB",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURiMElxSjdnRRAB!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgIDb0IqJ7gE%7CCgsIyLestQYQgI-icA%7C?hl=en","112664741889037617581","2","https://lh3.googleusercontent.com/a/ACg8ocKsCH1lKLTWgEAXkraIJt7ytQB1ehoFePRfEtDDb3W9OzBKIQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/112664741889037617581?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Thanks a lot orgotel
I am so happy with your all natural products.
મારું baby એક વર્ષ ની છે હું એના જન્મ વખત થી એને ઋતુ પ્રમાણે ધારાબેન ના માર્ગદર્શન મુજબ ઓઇલ માલિશ કરું છું હું ને મારી બેબિ બહુ જ ખુશ છીએ બાર ના massage oil no use starting na two days કરિયો પણ મને વિશ્વાસ ના આવિયો કારણ કે મારું બેબી મોમાં હાથ નાખે છે તો એને આ બારના તેલમાં આવતા તત્વો મોઢામાં જશે જેથી કરીને મેં તારાબેન નો કોન્ટેક્ટ કર્યો ને નેચરલ હેલ્ધી મસાજ શરૂ કરી મને ખૂબ જ સારું લાગે છે કે આ
જના સમયમાં આપણને હેલ્ધી યુઝફૂલ અને નેચરલ પ્રોડક્ટ ઓર્ગો તેલ દ્વારા મળી રહે છે થેંક્યુ","Thanks a lot orgotel
I am so happy with your all natural products.
My baby is one year old, I have been giving her oil massage according to Dharaben's guidance since her birth, I and my baby are very happy. If you put your hand in your mouth, the ingredients in this bar's oil will go into your mouth, so I contacted Taraben and started a natural healthy massage. I feel very good that this
Thanks to Orgo Oil, we are getting healthy, useful and natural products in a long time","Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Swapnil Patil","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"4 months ago","2024-07-30T12:41:03.803Z",,"2024-07-30T12:46:28.000Z","Thank you very much sir for your repeat visit and most valuable feedback.","ChdDSUhNMG9nS0VJQ0FnSUNiaDVYZmlRRRAB","https://lh5.googleusercontent.com/p/AF1QipNT3_AHcV6o31fuCIyVRTzeBvVVtJTMHgplj8ds=w1920-h1080-k-no-p",,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNiaDVYZmlRRRAB!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICbh5XfiQE%7CCgwI376jtQYQ8P2h_wI%7C?hl=en","100040668555746377595","22","https://lh3.googleusercontent.com/a/ACg8ocIJwx4x0hUm-E9JA2BbPdzayJhGL_0k2cuhjeLZN85mBtthfg=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/100040668555746377595?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Very good product portfolio & quality products ! Worth visiting!",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Shivangi Singla","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"4 months ago","2024-07-23T14:24:15.200Z",,"2024-07-23T15:38:09.000Z","Thanks for yor feedback. It is very effective in all types of pain.","ChZDSUhNMG9nS0VJQ0FnSUNicE4zNVR3EAE",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNicE4zNVR3EAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICbpN35Tw%7CCgsIj_r-tAYQoMzLXw%7C?hl=en","101226882073519083651","9","https://lh3.googleusercontent.com/a-/ALV-UjUfrN16vmegyzDv_pSFU2cSR9S0ACbKKlHeRZFGN_-gj4SIcQ=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/101226882073519083651?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","I used Bala Ashwagandhadi oil for my mother in law. Finding very effective in knee pain.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
"Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz, Vadodara, Gujarat 391410, India","Oil store","Natural goods store","Oil wholesaler","Oil store","9326614854635577703","Vadodara","IN","0x395fc9b3e54f7ffb:0x816ecacbb76f6167","https://lh5.googleusercontent.com/p/AF1QipN1u_hhUJbNAmFK3xg11etcmsTpmPxeAsHYhfvF=w408-h544-k-no","false","false","0","22.2947399","73.1248396","Toreda Global","Bhayli","false","ChIJ-39P5bPJXzkRZ2Fvt8vKboE","391410",,"4 months ago","2024-07-23T14:11:24.071Z",,"2024-07-23T15:31:49.000Z","Thank you very much for kind words.","ChZDSUhNMG9nS0VJQ0FnSUNicExtT01nEAE",,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNicExtT01nEAE!2m1!1s0x0:0x816ecacbb76f6167!3m1!1s2@1:CIHM0ogKEICAgICbpLmOMg%7CCgsIjPT-tAYQyLz7IQ%7C?hl=en","118344846229375024567","3","https://lh3.googleusercontent.com/a/ACg8ocKoJ3w1jRL33b1vmu08A09LyWsCm9gCxcnSvKVDTT3JRZ5l50Q=s120-c-rp-mo-br100","https://www.google.com/maps/contrib/118344846229375024567?hl=en","61","Direct Detail URL: https://www.google.com/maps/place/Orgotel/@22.2947399,73.1248396,15z/data=!4m8!3m7!1s0x395fc9b3e54f7ffb:0x816ecacbb76f6167!8m2!3d22.2947399!4d73.1248396!9m1!1b1!16s%2Fg%2F11n7vzn7x1?entry=ttu&g_ep=EgoyMDI0MTIwNC4wIKXMDSoASAFQAw%3D%3D","5","Gujarat","Siddhi Vinayak Arcus, 4, opp. Sanghani Skyz","false","Best Handmade soap ever I seen. I used so many brands but I got result from Ubtan soap from Orgotel. I also seen their process live of making Ubtan Soap.
Recommend to use it.",,"Orgotel","5","https://www.google.com/maps/search/?api=1&query=Orgotel&query_place_id=ChIJ-39P5bPJXzkRZ2Fvt8vKboE"
